Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
32900169,P8_pub_transp,COUNTRY,BHS,AMR,Americas,YEAR,2016,,,,,,,,,No,,,,,2023-10-17T19:16:45Z,2016,2016-01-01,2016-12-31
32900170,P8_pub_transp,COUNTRY,UGA,AFR,Africa,YEAR,2016,,,,,,,,,Yes,,,,,2023-10-17T19:16:45Z,2016,2016-01-01,2016-12-31
32900171,P8_pub_transp,COUNTRY,PHL,WPR,Western Pacific,YEAR,2008,,,,,,,,,No,,,,,2023-10-17T19:16:45Z,2008,2008-01-01,2008-12-31
32900172,P8_pub_transp,COUNTRY,GNQ,AFR,Africa,YEAR,2016,,,,,,,,,No,,,,,2023-10-17T19:16:45Z,2016,2016-01-01,2016-12-31
32900173,P8_pub_transp,COUNTRY,BFA,AFR,Africa,YEAR,2016,,,,,,,,,Yes,,,,,2023-10-17T19:16:45Z,2016,2016-01-01,2016-12-31
32900174,P8_pub_transp,COUNTRY,SGP,WPR,Western Pacific,YEAR,2008,,,,,,,,,Yes,,,,,2023-10-17T19:16:45Z,2008,2008-01-01,2008-12-31
32900175,P8_pub_transp,COUNTRY,TUR,EUR,Europe,YEAR,2008,,,,,,,,,Yes,,,,,2023-10-17T19:16:45Z,2008,2008-01-01,2008-12-31
32900176,P8_pub_transp,COUNTRY,SMR,EUR,Europe,YEAR,2008,,,,,,,,,Yes,,,,,2023-10-17T19:16:45Z,2008,2008-01-01,2008-12-31
32900177,P8_pub_transp,COUNTRY,SSD,AFR,Africa,YEAR,2008,,,,,,,,,No,,,,,2023-10-17T19:16:45Z,2008,2008-01-01,2008-12-31
32900178,P8_pub_transp,COUNTRY,VNM,WPR,Western Pacific,YEAR,2008,,,,,,,,,Yes,,,,,2023-10-17T19:16:45Z,2008,2008-01-01,2008-12-31
32900179,P8_pub_transp,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2008,,,,,,,,,No,,,,,2023-10-17T19:16:45Z,2008,2008-01-01,2008-12-31
32900180,P8_pub_transp,COUNTRY,TUV,WPR,Western Pacific,YEAR,2008,,,,,,,,,Yes,,,,,2023-10-17T19:16:45Z,2008,2008-01-01,2008-12-31
32900181,P8_pub_transp,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2012,,,,,,,,,No,,,,,2023-10-17T19:16:45Z,2012,2012-01-01,2012-12-31
32900182,P8_pub_transp,COUNTRY,MKD,EUR,Europe,YEAR,2008,,,,,,,,,Yes,,,,,2023-10-17T19:16:45Z,2008,2008-01-01,2008-12-31
32900183,P8_pub_transp,COUNTRY,USA,AMR,Americas,YEAR,2008,,,,,,,,,No,,,,,2023-10-17T19:16:45Z,2008,2008-01-01,2008-12-31
32900184,P8_pub_transp,COUNTRY,TKM,EUR,Europe,YEAR,2008,,,,,,,,,Yes,,,,,2023-10-17T19:16:45Z,2008,2008-01-01,2008-12-31
32900185,P8_pub_transp,COUNTRY,IND,SEAR,South-East Asia,YEAR,2008,,,,,,,,,Yes,,,,,2023-10-17T19:16:45Z,2008,2008-01-01,2008-12-31
32900186,P8_pub_transp,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2008,,,,,,,,,No,,,,,2023-10-17T19:16:45Z,2008,2008-01-01,2008-12-31
32900187,P8_pub_transp,COUNTRY,ZWE,AFR,Africa,YEAR,2008,,,,,,,,,Yes,,,,,2023-10-17T19:16:45Z,2008,2008-01-01,2008-12-31
32900188,P8_pub_transp,COUNTRY,HND,AMR,Americas,YEAR,2008,,,,,,,,,No,,,,,2023-10-17T19:16:45Z,2008,2008-01-01,2008-12-31
32900189,P8_pub_transp,COUNTRY,CHE,EUR,Europe,YEAR,2008,,,,,,,,,No,,,,,2023-10-17T19:16:45Z,2008,2008-01-01,2008-12-31
32900190,P8_pub_transp,COUNTRY,BIH,EUR,Europe,YEAR,2020,,,,,,,,,No,,,,,2023-10-17T19:16:45Z,2020,2020-01-01,2020-12-31
32900191,P8_pub_transp,COUNTRY,CHE,EUR,Europe,YEAR,2020,,,,,,,,,No,,,,,2023-10-17T19:16:45Z,2020,2020-01-01,2020-12-31
32900192,P8_pub_transp,COUNTRY,MRT,AFR,Africa,YEAR,2020,,,,,,,,,Yes,,,,,2023-10-17T19:16:45Z,2020,2020-01-01,2020-12-31
32900193,P8_pub_transp,COUNTRY,URY,AMR,Americas,YEAR,2020,,,,,,,,,Yes,,,,,2023-10-17T19:16:45Z,2020,2020-01-01,2020-12-31
32900194,P8_pub_transp,COUNTRY,USA,AMR,Americas,YEAR,2020,,,,,,,,,No,,,,,2023-10-17T19:16:45Z,2020,2020-01-01,2020-12-31
32900195,P8_pub_transp,COUNTRY,LAO,WPR,Western Pacific,YEAR,2020,,,,,,,,,Yes,,,,,2023-10-17T19:16:45Z,2020,2020-01-01,2020-12-31
32900196,P8_pub_transp,COUNTRY,SLE,AFR,Africa,YEAR,2020,,,,,,,,,No,,,,,2023-10-17T19:16:45Z,2020,2020-01-01,2020-12-31
32900197,P8_pub_transp,COUNTRY,KNA,AMR,Americas,YEAR,2020,,,,,,,,,No,,,,,2023-10-17T19:16:45Z,2020,2020-01-01,2020-12-31
32900198,P8_pub_transp,COUNTRY,MLI,AFR,Africa,YEAR,2020,,,,,,,,,No,,,,,2023-10-17T19:16:45Z,2020,2020-01-01,2020-12-31
32900199,P8_pub_transp,COUNTRY,LSO,AFR,Africa,YEAR,2020,,,,,,,,,No,,,,,2023-10-17T19:16:45Z,2020,2020-01-01,2020-12-31
32900200,P8_pub_transp,COUNTRY,GNB,AFR,Africa,YEAR,2020,,,,,,,,,No,,,,,2023-10-17T19:16:45Z,2020,2020-01-01,2020-12-31
32900201,P8_pub_transp,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,No,,,,,2023-10-17T19:16:45Z,2020,2020-01-01,2020-12-31
32900202,P8_pub_transp,COUNTRY,MWI,AFR,Africa,YEAR,2020,,,,,,,,,No,,,,,2023-10-17T19:16:45Z,2020,2020-01-01,2020-12-31
32900203,P8_pub_transp,COUNTRY,VCT,AMR,Americas,YEAR,2020,,,,,,,,,No,,,,,2023-10-17T19:16:45Z,2020,2020-01-01,2020-12-31
32900204,P8_pub_transp,COUNTRY,BRB,AMR,Americas,YEAR,2020,,,,,,,,,Yes,,,,,2023-10-17T19:16:45Z,2020,2020-01-01,2020-12-31
32900205,P8_pub_transp,COUNTRY,BEL,EUR,Europe,YEAR,2020,,,,,,,,,Yes,,,,,2023-10-17T19:16:45Z,2020,2020-01-01,2020-12-31
32900206,P8_pub_transp,COUNTRY,FJI,WPR,Western Pacific,YEAR,2020,,,,,,,,,Yes,,,,,2023-10-17T19:16:45Z,2020,2020-01-01,2020-12-31
32900207,P8_pub_transp,COUNTRY,GRD,AMR,Americas,YEAR,2020,,,,,,,,,No,,,,,2023-10-17T19:16:45Z,2020,2020-01-01,2020-12-31
32900208,P8_pub_transp,COUNTRY,HTI,AMR,Americas,YEAR,2020,,,,,,,,,No,,,,,2023-10-17T19:16:45Z,2020,2020-01-01,2020-12-31
32900209,P8_pub_transp,COUNTRY,BLR,EUR,Europe,YEAR,2020,,,,,,,,,No,,,,,2023-10-17T19:16:45Z,2020,2020-01-01,2020-12-31
32900210,P8_pub_transp,COUNTRY,DEU,EUR,Europe,YEAR,2020,,,,,,,,,No,,,,,2023-10-17T19:16:45Z,2020,2020-01-01,2020-12-31
32900211,P8_pub_transp,COUNTRY,NLD,EUR,Europe,YEAR,2020,,,,,,,,,No,,,,,2023-10-17T19:16:45Z,2020,2020-01-01,2020-12-31
32900212,P8_pub_transp,COUNTRY,BFA,AFR,Africa,YEAR,2020,,,,,,,,,Yes,,,,,2023-10-17T19:16:45Z,2020,2020-01-01,2020-12-31
32900213,P8_pub_transp,COUNTRY,CAN,AMR,Americas,YEAR,2020,,,,,,,,,Yes,,,,,2023-10-17T19:16:45Z,2020,2020-01-01,2020-12-31
32900214,P8_pub_transp,COUNTRY,BRN,WPR,Western Pacific,YEAR,2020,,,,,,,,,Yes,,,,,2023-10-17T19:16:45Z,2020,2020-01-01,2020-12-31
32900215,P8_pub_transp,COUNTRY,BEN,AFR,Africa,YEAR,2020,,,,,,,,,Yes,,,,,2023-10-17T19:16:45Z,2020,2020-01-01,2020-12-31
32900216,P8_pub_transp,COUNTRY,HRV,EUR,Europe,YEAR,2020,,,,,,,,,Yes,,,,,2023-10-17T19:16:45Z,2020,2020-01-01,2020-12-31
